translation_proxy_locked_id,fit_slot,source_pool,age,throws_or_bats,position_or_role,market_access_bucket,availability_gate_pass,pitcher_diagnostic_pct,starter_runway_proxy_pct,traffic_command_proxy_pct,market_access_score,availability_gate_score,feature_coverage_score,translation_proxy_component_coverage,pitcher_translation_proxy_score,pitcher_translation_proxy_band,translation_proxy_status,research_status,manual_check_flags,candidate_name_release_allowed,score_release_allowed,rank_release_allowed,shortlist_label_allowed,is_final_recommendation,recommendation_label,release_policy
LOCKED-TRANS-C08170F6164A,foreign_pitcher,regular_foreign_pitcher,30.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,22.22222222222222,37.04710588244891,40.72436548430382,10.0,0.0,0.0,100.0,36.60953450835485,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C2402D6EB7D6,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,10.493827160493826,49.982538837703466,18.418717142425983,45.0,0.0,0.0,100.0,32.49846214318051,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C28BF3C2017A,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,1.02880658436214,27.995009931195373,24.758306924918532,35.0,0.0,0.0,100.0,25.246971189337117,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C3E224E120CC,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,10.905349794238685,38.79200567861889,46.13543948088602,10.0,0.0,0.0,100.0,35.00346622814783,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C428E3FA60D3,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,2.880658436213992,43.35583656556016,37.281258794308016,35.0,0.0,0.0,100.0,32.773471370831246,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-C9640CB95E69,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,2.4691358024691357,39.69602792970264,42.29694070240265,45.0,0.0,0.0,100.0,33.48898289876706,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CA7178D96DB4,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,23.045267489711936,40.836968313980755,38.60763417310053,35.0,0.0,0.0,100.0,38.5247308686839,weak_or_unknown,thin_proxy_needs_source_rebuild,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-CD2447AC0F1A,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,2.263374485596708,49.73545701852056,46.79418158385233,45.0,0.0,0.0,100.0,37.06142199627224,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D5A7D920284C,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,0.6172839506172839,26.005125679583337,34.24229261747156,15.0,0.0,0.0,100.0,25.99703975944891,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-D9DB11B09081,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,12.962962962962962,68.97454799805863,24.748090233168973,35.0,0.0,0.0,100.0,39.06954844669579,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-DA58F63F3E81,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,18.106995884773664,40.441046017937325,40.20755586552305,35.0,0.0,0.0,100.0,37.34424923629719,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-DED6FAB6D8CF,foreign_pitcher,regular_foreign_pitcher,27.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,1.2345679012345678,35.59280773450468,31.826809741136355,35.0,0.0,0.0,100.0,28.97527473928063,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-E5432CE5FA2D,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,13.37448559670782,26.72434713096534,48.5872211821997,45.0,0.0,0.0,100.0,35.090237757303605,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-E6745E7E08FC,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,6.172839506172839,44.51597148299053,43.34805678930776,35.0,0.0,0.0,100.0,35.56785891992642,weak_or_unknown,thin_proxy_needs_source_rebuild,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-E8AD3414A2F0,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,medical_red_flag,False,2.05761316872428,40.09477969876054,46.83527266943189,15.0,0.0,0.0,100.0,33.09979704266539,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-E9A82F2D84BB,foreign_pitcher,regular_foreign_pitcher,24.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,4.526748971193416,48.21770040346155,42.96465554862208,15.0,0.0,0.0,100.0,34.903613679378935,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-EAF0AB0E9D3D,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,1.440329218106996,46.29428252721392,37.893730091725914,10.0,0.0,0.0,100.0,31.979101920167057,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-EF3A237A4CD4,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,14.609053497942387,36.425361050952944,48.16754150913385,35.0,0.0,0.0,100.0,37.280941689404415,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-EFA6D7115A3D,foreign_pitcher,regular_foreign_pitcher,,,SP/multi-inning pitcher candidate pool,unknown_not_in_current_mlb_org,False,0.411522633744856,41.03064701635894,6.296010799920063,45.0,0.0,0.0,100.0,24.205121244193208,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F34FA20E6914,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,21.39917695473251,43.42338704743726,43.554389098932646,35.0,0.0,0.0,100.0,39.91419712301223,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-F729456C523D,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,9.465020576131687,53.765544258056096,23.198048836194413,35.0,0.0,0.0,100.0,33.830404446402135,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-FD6C7EB0EA76,foreign_pitcher,regular_foreign_pitcher,28.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,3.4979423868312756,34.83963260694898,51.78135463952003,10.0,0.0,0.0,100.0,33.20462952766664,weak_or_unknown,thin_proxy_needs_source_rebuild,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|home_run_damage_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-00329569377A,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,33.95061728395062,85.80975948969562,60.68861725947951,75.0,100.0,0.0,100.0,65.55977937247897,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-063B537CB19F,foreign_pitcher,regular_foreign_pitcher,33.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,81.89300411522635,57.55711456969578,41.782353876836865,75.0,100.0,0.0,100.0,68.15276834620106,above_average,usable_candidate_side_proxy,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-076861A4F980,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,76.33744855967079,49.47473764922283,60.84272412485164,75.0,100.0,0.0,100.0,69.23060001141985,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-083872E4F2A9,foreign_pitcher,regular_foreign_pitcher,29.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,47.325102880658434,78.26878056340671,66.07664761997985,35.0,0.0,0.0,100.0,62.03388791004417,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-08A4EA679C18,foreign_pitcher,regular_foreign_pitcher,36.0,Left,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,98.14814814814817,30.495951814329473,70.28759681386043,10.0,0.0,0.0,100.0,65.14033160149192,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-09D3DB2788E3,foreign_pitcher,regular_foreign_pitcher,35.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,90.53497942386832,50.979787876192454,76.72992450660107,10.0,0.0,0.0,100.0,69.58792192285887,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-0A0C9D9DB396,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,90.74074074074076,49.91824329941204,62.71221557423517,10.0,0.0,0.0,100.0,65.87983694063402,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-0B50135A248E,foreign_pitcher,regular_foreign_pitcher,30.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,76.5432098765432,59.40195009319417,60.257884798133674,15.0,0.0,0.0,100.0,63.62792168579492,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-0DF333EF10C6,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,56.79012345679012,86.55967180152292,35.39420931778601,75.0,100.0,0.0,100.0,66.27550731686426,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-0E0AD4EE4ACC,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,57.20164609053497,78.57553622337235,51.87460999155746,10.0,0.0,0.0,100.0,60.27303038089295,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-136E517A747C,foreign_pitcher,regular_foreign_pitcher,28.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,68.93004115226337,69.9471984648452,49.81118493231696,35.0,0.0,0.0,100.0,62.36860819496955,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-140F51FCA5F2,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,84.5679012345679,42.72422681463536,73.37766684204301,10.0,0.0,0.0,100.0,64.89584378453996,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-16EF1E0D5636,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,91.76954732510288,41.734421074526786,71.55958513298012,10.0,0.0,0.0,100.0,66.35436574940759,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-1854B2BB658E,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,99.2798353909465,24.172300796702824,71.49569512249835,15.0,0.0,0.0,100.0,64.45094959708425,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-1AB68CDBD028,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,71.19341563786008,86.96553548923883,40.03425956514824,35.0,0.0,0.0,100.0,64.85797345495479,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-1DEDB75D229C,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,40.0,54.39791873141725,69.55401387512389,75.0,100.0,0.0,100.0,61.737983151635284,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-1FE5879DC750,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,66.66666666666666,84.36496939070994,49.34307283828262,35.0,0.0,0.0,100.0,65.17701055724814,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-214FD606C6E1,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,74.07407407407408,39.00851696868105,70.32897339581625,10.0,0.0,0.0,100.0,60.05659481334655,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2320687812FA,foreign_pitcher,regular_foreign_pitcher,31.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,51.85185185185185,73.86943435010828,46.63265181269806,75.0,100.0,0.0,100.0,64.43107709625714,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-235CAD46E835,foreign_pitcher,regular_foreign_pitcher,32.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,76.74897119341564,43.437355977274485,64.73399894774192,10.0,0.0,0.0,100.0,60.5675300892788,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-23C27B519FC2,foreign_pitcher,regular_foreign_pitcher,25.0,Left,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,74.48559670781893,79.02906760962041,43.05236411392121,35.0,0.0,0.0,100.0,64.61603694323108,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-24F0D1C26051,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,medical_red_flag,False,92.18106995884774,44.38599415955984,55.949968799324594,15.0,0.0,0.0,100.0,63.48831172737543,above_average,usable_candidate_side_proxy,diagnostic_watch_locked,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-287CE4B339A8,foreign_pitcher,regular_foreign_pitcher,27.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,78.39506172839506,55.51201735817967,64.67555376100691,35.0,0.0,0.0,100.0,65.31541129831515,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2DB52EFF0104,foreign_pitcher,regular_foreign_pitcher,36.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,57.61316872427984,68.52032836161786,44.040691390652846,75.0,100.0,0.0,100.0,64.17420555535162,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-2E92F595069D,foreign_pitcher,regular_foreign_pitcher,22.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,73.4567901234568,83.21793671768894,46.844836798035786,35.0,0.0,0.0,100.0,66.30273041596821,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3321A84C0140,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,99.2798353909465,33.82303609082047,80.93077936432192,10.0,0.0,0.0,100.0,68.97240448106955,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-34FD11CD2EF2,foreign_pitcher,regular_foreign_pitcher,29.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,93.72427983539094,38.27583640241937,72.6906605978294,10.0,0.0,0.0,100.0,66.35890820067948,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-37B015192EAA,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,mlb_active_low_access,False,63.78600823045267,67.09647029014349,62.10257884798134,10.0,0.0,0.0,100.0,61.935564753667,above_average,usable_candidate_side_proxy,risk_review_needed,availability_gate_failed_or_unknown|damage_command_risk_review|home_run_damage_risk|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-38536F37DFA9,foreign_pitcher,regular_foreign_pitcher,25.0,Right,SP/multi-inning pitcher candidate pool,40man_not_active_medium_low_access,False,69.75308641975309,80.11214399621514,48.76612544710772,35.0,0.0,0.0,100.0,64.89549328675665,above_average,usable_candidate_side_proxy,diagnostic_neutral_review,availability_gate_failed_or_unknown|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
LOCKED-TRANS-3C67CAEE2241,foreign_pitcher,regular_foreign_pitcher,26.0,Right,SP/multi-inning pitcher candidate pool,non40man_org_candidate,True,63.16872427983539,68.47077434774275,39.22630482040239,75.0,100.0,0.0,100.0,64.6248870759869,above_average,usable_candidate_side_proxy,risk_review_needed,damage_command_risk_review|walk_command_risk|volatile_stuff_profile|needs_contract_medical_news_manual_check|pitcher_model_not_promoted_score_locked,False,False,False,False,False,locked_not_allowed,layer2_4_validation_sprint_research_only_no_candidate_release
