source_league,team_code,team_name,roster_no,player_name,normalized_player_name,position_group,position,born,throws,bats,nationality,nationality_source,asian_league_history_gate,asian_quota_nationality_gate,contract_status_gate,new_signing_cost_gate,availability_bucket,asian_quota_feasibility_bucket,club_control_risk_flag,candidate_release_policy,is_final_recommendation,shortlist_label_allowed,candidate_name_release_allowed
NPB,s,Tokyo Yakult Swallows,46,"Ohmichi, Haruki",haruki ohmichi,Pitchers,Pitcher,"Jan. 20, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,44,"Ohnishi, Hiroki",hiroki ohnishi,Pitchers,Pitcher,"Nov. 8, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,18,"Okugawa, Yasunobu",yasunobu okugawa,Pitchers,Pitcher,"Apr. 16, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,11,"Quijada, Jose",jose quijada,Pitchers,Pitcher,"Nov. 9, 1995",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,66,"Sakaguchi, Kousuke",kousuke sakaguchi,Pitchers,Pitcher,"Aug. 15, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,56,"Sakamoto, Takumi",takumi sakamoto,Pitchers,Pitcher,"Jul. 6, 2004",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,17,"Shimizu, Noboru",noboru shimizu,Pitchers,Pitcher,"Oct. 15, 1996",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,69,"Shimokawa, Shunsuke",shunsuke shimokawa,Pitchers,Pitcher,"Mar. 22, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,30,"Shoji, Kota",kota shoji,Pitchers,Pitcher,"May 22, 2000",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,49,"Suzuki, Rengo",rengo suzuki,Pitchers,Pitcher,"Aug. 18, 2007",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,34,"Taguchi, Kazuto",kazuto taguchi,Pitchers,Pitcher,"Sep. 14, 1995",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,47,"Takahashi, Keiji",keiji takahashi,Pitchers,Pitcher,"May 14, 1997",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,40,"Takanashi, Hirotoshi",hirotoshi takanashi,Pitchers,Pitcher,"Jun. 5, 1991",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,58,"Walters, Nash",nash walters,Pitchers,Pitcher,"May 18, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,26,"Yamano, Taichi",taichi yamano,Pitchers,Pitcher,"Mar. 24, 1999",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,33,"Yamazaki, Taiyo",taiyo yamazaki,Pitchers,Pitcher,"Jul. 6, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,41,"Yasaki, Takuya",takuya yasaki,Pitchers,Pitcher,"Dec. 31, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,s,Tokyo Yakult Swallows,21,"Yoshimura, Kojiro",kojiro yoshimura,Pitchers,Pitcher,"Jan. 19, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,57,"Azuma, Junpei",junpei azuma,Catchers,Catcher,"Jul. 3, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,60,"Furuichi, Takeru",takeru furuichi,Catchers,Catcher,"Jun. 15, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,95,"Kuki, Ryuhei",ryuhei kuki,Catchers,Catcher,"Sep. 5, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,32,"Mashiko, Kyosuke",kyosuke mashiko,Catchers,Catcher,"Dec. 27, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,5,"Matsuo, Shion",shion matsuo,Catchers,Catcher,"Jul. 6, 2004",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,10,"Tobashira, Yasutaka",yasutaka tobashira,Catchers,Catcher,"Apr. 11, 1990",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,50,"Yamamoto, Yuudai",yuudai yamamoto,Catchers,Catcher,"Sep. 11, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,0,"Hayashi, Takuma",takuma hayashi,Infielders,Infielder,"Aug. 24, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,40,"Inoue, Tomoya",tomoya inoue,Infielders,Infielder,"Jan. 28, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,44,"Ishikami, Taiki",taiki ishikami,Infielders,Infielder,"May 18, 2001",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,37,"Kato, Hibiki",hibiki kato,Infielders,Infielder,"Jun. 15, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,9,"Kyoda, Yota",yota kyoda,Infielders,Infielder,"Apr. 20, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,2,"Maki, Shugo",shugo maki,Infielders,Infielder,"Apr. 21, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,26,"Mimori, Masaki",masaki mimori,Infielders,Infielder,"Feb. 21, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,34,"Miyashita, Asahi",asahi miyashita,Infielders,Infielder,"Jan. 26, 2004",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,51,"Miyazaki, Toshiro",toshiro miyazaki,Infielders,Infielder,"Dec. 12, 1988",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,6,"Mori, Keito",keito mori,Infielders,Infielder,"Jan. 28, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,48,"Naruse, Syuto",syuto naruse,Infielders,Infielder,"May 23, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,3,"Oda, Koichiro",koichiro oda,Infielders,Infielder,"Aug. 15, 2003",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,31,"Shibata, Tatsuhiro",tatsuhiro shibata,Infielders,Infielder,"Dec. 16, 1993",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,56,"Tanai, Manato",manato tanai,Infielders,Infielder,"Mar. 6, 2007",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,25,"Tsutsugoh, Yoshitomo",yoshitomo tsutsugoh,Infielders,Infielder,"Nov. 26, 1991",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,66,"Viciedo, Dayan",dayan viciedo,Infielders,Infielder,"Mar. 10, 1989",R,R,Cuba,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,61,"Ebina, Tatsuo",tatsuo ebina,Outfielders,Outfielder,"Sep. 20, 1997",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,67,"Hama, Shonosuke",shonosuke hama,Outfielders,Outfielder,"May 3, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,99,"Hummel, Cooper",cooper hummel,Outfielders,Outfielder,"Nov. 28, 1994",R,S,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,55,"Inoue, Kento",kento inoue,Outfielders,Outfielder,"Feb. 23, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,58,"Kajiwara, Kouki",kouki kajiwara,Outfielders,Outfielder,"Sep. 19, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,8,"Kamizato, Kazuki",kazuki kamizato,Outfielders,Outfielder,"Jan. 17, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,28,"Katsumata, Atsushi",atsushi katsumata,Outfielders,Outfielder,"May 22, 2000",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,7,"Sano, Keita",keita sano,Outfielders,Outfielder,"Nov. 28, 1994",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,63,"Sekine, Taiki",taiki sekine,Outfielders,Outfielder,"Jun. 28, 1995",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,4,"Watarai, Ryuki",ryuki watarai,Outfielders,Outfielder,"Oct. 4, 2002",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,11,"Azuma, Katsuki",katsuki azuma,Pitchers,Pitcher,"Nov. 29, 1995",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,42,"Cox, Austin",austin cox,Pitchers,Pitcher,"Mar. 28, 1997",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,0,"Duplantier, Jon",jon duplantier,Pitchers,Pitcher,"Jul. 11, 1994",R,L,United States of America,wikipedia_foreign_seed,pass_current_roster,fail,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_fail_regular_foreign_only,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,27,"Fujinami, Shintaro",shintaro fujinami,Pitchers,Pitcher,"Apr. 12, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,43,"Fukazawa, Osuke",osuke fukazawa,Pitchers,Pitcher,"Nov. 5, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,35,"Hashimoto, Tatsuya",tatsuya hashimoto,Pitchers,Pitcher,"Jul. 18, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,92,"Horioka, Hayato",hayato horioka,Pitchers,Pitcher,"Sep. 11, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,22,"Irie, Taisei",taisei irie,Pitchers,Pitcher,"Aug. 26, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,13,"Ise, Hiromu",hiromu ise,Pitchers,Pitcher,"Mar. 7, 1998",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,14,"Ishida, Kenta",kenta ishida,Pitchers,Pitcher,"Mar. 1, 1993",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,54,"Ishida, Yutaro",yutaro ishida,Pitchers,Pitcher,"Jan. 22, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,68,"Iwata, Masaki",masaki iwata,Pitchers,Pitcher,"Jun. 16, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,47,"Katayama, Hiromi",hiromi katayama,Pitchers,Pitcher,"Oct. 31, 1998",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,18,"Kozono, Kenta",kenta kozono,Pitchers,Pitcher,"Apr. 9, 2003",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,98,"Marcelino, Hansel",hansel marcelino,Pitchers,Pitcher,"Jun. 16, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,38,"Matsumoto, Ryoto",ryoto matsumoto,Pitchers,Pitcher,"Dec. 5, 2001",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,65,"Miyagi, Daita",daita miyagi,Pitchers,Pitcher,"Jul. 15, 2000",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,45,"Morihara, Kohei",kohei morihara,Pitchers,Pitcher,"Dec. 26, 1991",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,53,"Nakagawa, Hayate",hayate nakagawa,Pitchers,Pitcher,"Oct. 10, 1998",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,64,"Nakagawa, Koh",koh nakagawa,Pitchers,Pitcher,"Oct. 2, 1999",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,36,"Ogata, Shuto",shuto ogata,Pitchers,Pitcher,"May 15, 1999",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,16,"Ohnuki, Shinichi",shinichi ohnuki,Pitchers,Pitcher,"Feb. 3, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,62,"Reynolds, Sean",sean reynolds,Pitchers,Pitcher,"Apr. 19, 1998",R,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,49,"Ruiz, Jose",jose ruiz,Pitchers,Pitcher,"Oct. 21, 1994",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,46,"Sakaguchi, Kasuga",kasuga sakaguchi,Pitchers,Pitcher,"Sep. 12, 2002",R,R,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
NPB,db,YOKOHAMA DeNA BAYSTARS,20,"Sakamoto, Yuya",yuya sakamoto,Pitchers,Pitcher,"Jul. 28, 1997",L,L,,not_available_on_npb_official,pass_current_roster,unknown,unknown_current_roster_under_club_control,unknown_needs_salary_or_buyout_check,active_asian_league_roster_low_access,nationality_unknown,True,feasibility_inventory_only_no_recommendation,False,False,False
